country,age,sex,suicides_no
Albania,15-24 years,male,21
Albania,15-24 years,female,14
Albania,15-24 years,male,17
Albania,15-24 years,female,8
Albania,15-24 years,male,12
Albania,15-24 years,female,5
Albania,15-24 years,male,9
Albania,15-24 years,female,7
Albania,15-24 years,male,18
Albania,15-24 years,female,10
Albania,15-24 years,male,6
Albania,15-24 years,female,6
Albania,15-24 years,female,13
Albania,15-24 years,male,11
Albania,15-24 years,male,17
Albania,15-24 years,female,16
Albania,15-24 years,male,33
Albania,15-24 years,female,21
Albania,15-24 years,male,27
Albania,15-24 years,female,32
Albania,15-24 years,male,24
Albania,15-24 years,female,19
Albania,15-24 years,female,6
Albania,15-24 years,male,5
Albania,15-24 years,male,10
Albania,15-24 years,female,9
Albania,15-24 years,male,15
Albania,15-24 years,female,14
Albania,15-24 years,male,15
Albania,15-24 years,female,14
Albania,15-24 years,female,20
Albania,15-24 years,male,19
Albania,15-24 years,female,0
Albania,15-24 years,male,0
Albania,15-24 years,female,0
Albania,15-24 years,male,0
Albania,15-24 years,female,13
Albania,15-24 years,male,13
Albania,15-24 years,female,20
Albania,15-24 years,male,11
Albania,15-24 years,female,0
Albania,15-24 years,male,0
Albania,15-24 years,male,10
Albania,15-24 years,female,6
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Antigua and Barbuda,15-24 years,female,0
Antigua and Barbuda,15-24 years,male,0
Argentina,15-24 years,male,156
Argentina,15-24 years,female,69
Argentina,15-24 years,male,186
Argentina,15-24 years,female,101
Argentina,15-24 years,male,179
Argentina,15-24 years,female,93
Argentina,15-24 years,male,211
Argentina,15-24 years,female,101
Argentina,15-24 years,male,186
Argentina,15-24 years,female,80
Argentina,15-24 years,male,174
Argentina,15-24 years,female,91
Argentina,15-24 years,male,179
Argentina,15-24 years,female,61
Argentina,15-24 years,male,249
Argentina,15-24 years,female,79
Argentina,15-24 years,male,235
Argentina,15-24 years,female,73
Argentina,15-24 years,male,250
Argentina,15-24 years,female,98
Argentina,15-24 years,male,277
Argentina,15-24 years,female,101
Argentina,15-24 years,male,280
Argentina,15-24 years,female,105
Argentina,15-24 years,male,260
Argentina,15-24 years,female,113
Argentina,15-24 years,male,327
Argentina,15-24 years,female,114
Argentina,15-24 years,male,355
Argentina,15-24 years,female,101
Argentina,15-24 years,male,463
Argentina,15-24 years,female,116
Argentina,15-24 years,male,518
Argentina,15-24 years,female,166
Argentina,15-24 years,male,542
Argentina,15-24 years,female,158
Argentina,15-24 years,male,638
Argentina,15-24 years,female,179
Argentina,15-24 years,male,653
Argentina,15-24 years,female,159
Argentina,15-24 years,male,638
Argentina,15-24 years,female,148
Argentina,15-24 years,male,656
Argentina,15-24 years,female,175
Argentina,15-24 years,male,577
Argentina,15-24 years,female,146
Argentina,15-24 years,male,625
Argentina,15-24 years,female,180
Argentina,15-24 years,male,609
Argentina,15-24 years,female,164
Argentina,15-24 years,male,683
Argentina,15-24 years,female,150
Argentina,15-24 years,male,693
Argentina,15-24 years,female,172
Argentina,15-24 years,male,745
Argentina,15-24 years,female,204
Argentina,15-24 years,male,696
Argentina,15-24 years,female,167
