country,age,sex,suicides_no
Albania,5-14 years,female,0
Albania,5-14 years,male,0
Albania,5-14 years,female,0
Albania,5-14 years,male,0
Albania,5-14 years,female,0
Albania,5-14 years,male,0
Albania,5-14 years,female,0
Albania,5-14 years,male,0
Albania,5-14 years,female,1
Albania,5-14 years,male,1
Albania,5-14 years,male,1
Albania,5-14 years,female,0
Albania,5-14 years,male,6
Albania,5-14 years,female,2
Albania,5-14 years,male,2
Albania,5-14 years,female,1
Albania,5-14 years,female,6
Albania,5-14 years,male,4
Albania,5-14 years,male,2
Albania,5-14 years,female,1
Albania,5-14 years,female,1
Albania,5-14 years,male,0
Albania,5-14 years,male,1
Albania,5-14 years,female,0
Albania,5-14 years,male,6
Albania,5-14 years,female,2
Albania,5-14 years,female,1
Albania,5-14 years,male,1
Albania,5-14 years,male,4
Albania,5-14 years,female,0
Albania,5-14 years,female,3
Albania,5-14 years,male,1
Albania,5-14 years,female,0
Albania,5-14 years,male,0
Albania,5-14 years,female,0
Albania,5-14 years,male,0
Albania,5-14 years,male,4
Albania,5-14 years,female,0
Albania,5-14 years,male,7
Albania,5-14 years,female,1
Albania,5-14 years,female,0
Albania,5-14 years,male,0
Albania,5-14 years,female,2
Albania,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Antigua and Barbuda,5-14 years,female,0
Antigua and Barbuda,5-14 years,male,0
Argentina,5-14 years,male,16
Argentina,5-14 years,female,11
Argentina,5-14 years,male,10
Argentina,5-14 years,female,7
Argentina,5-14 years,male,15
Argentina,5-14 years,female,14
Argentina,5-14 years,male,20
Argentina,5-14 years,female,11
Argentina,5-14 years,male,18
Argentina,5-14 years,female,11
Argentina,5-14 years,male,22
Argentina,5-14 years,female,14
Argentina,5-14 years,male,28
Argentina,5-14 years,female,9
Argentina,5-14 years,male,22
Argentina,5-14 years,female,13
Argentina,5-14 years,male,25
Argentina,5-14 years,female,16
Argentina,5-14 years,male,27
Argentina,5-14 years,female,11
Argentina,5-14 years,female,19
Argentina,5-14 years,male,15
Argentina,5-14 years,male,14
Argentina,5-14 years,female,9
Argentina,5-14 years,male,19
Argentina,5-14 years,female,11
Argentina,5-14 years,female,20
Argentina,5-14 years,male,16
Argentina,5-14 years,male,21
Argentina,5-14 years,female,20
Argentina,5-14 years,female,21
Argentina,5-14 years,male,18
Argentina,5-14 years,male,29
Argentina,5-14 years,female,24
Argentina,5-14 years,male,37
Argentina,5-14 years,female,23
Argentina,5-14 years,male,37
Argentina,5-14 years,female,25
Argentina,5-14 years,male,43
Argentina,5-14 years,female,25
Argentina,5-14 years,male,52
Argentina,5-14 years,female,21
Argentina,5-14 years,male,39
Argentina,5-14 years,female,26
Argentina,5-14 years,male,45
Argentina,5-14 years,female,34
Argentina,5-14 years,male,39
Argentina,5-14 years,female,20
Argentina,5-14 years,male,34
Argentina,5-14 years,female,28
Argentina,5-14 years,male,33
Argentina,5-14 years,female,20
Argentina,5-14 years,female,29
Argentina,5-14 years,male,28
Argentina,5-14 years,male,29
Argentina,5-14 years,female,17
Argentina,5-14 years,female,32
Argentina,5-14 years,male,33
Argentina,5-14 years,female,35
Argentina,5-14 years,male,34
Argentina,5-14 years,male,39
Argentina,5-14 years,female,19
Armenia,5-14 years,female,0
Armenia,5-14 years,male,0
Armenia,5-14 years,female,0
Armenia,5-14 years,male,0
Armenia,5-14 years,female,0
Armenia,5-14 years,male,0
Armenia,5-14 years,female,0
Armenia,5-14 years,male,0
Armenia,5-14 years,male,2
Armenia,5-14 years,female,1
Armenia,5-14 years,male,1
Armenia,5-14 years,female,0
Armenia,5-14 years,female,1
Armenia,5-14 years,male,1
Armenia,5-14 years,male,1
Armenia,5-14 years,female,0
Armenia,5-14 years,female,1
Armenia,5-14 years,male,0
Armenia,5-14 years,female,0
Armenia,5-14 years,male,0
Armenia,5-14 years,female,0
Armenia,5-14 years,male,0
Armenia,5-14 years,male,3
Armenia,5-14 years,female,0
Armenia,5-14 years,male,1
Armenia,5-14 years,female,0
Armenia,5-14 years,male,1
Armenia,5-14 years,female,0
Armenia,5-14 years,male,1
Armenia,5-14 years,female,0
Armenia,5-14 years,male,1
Armenia,5-14 years,female,0
Armenia,5-14 years,female,1
Armenia,5-14 years,male,1
Armenia,5-14 years,female,0
Armenia,5-14 years,male,0
Armenia,5-14 years,female,2
Armenia,5-14 years,male,2
Armenia,5-14 years,female,0
Armenia,5-14 years,male,0
Armenia,5-14 years,male,1
Armenia,5-14 years,female,0
Armenia,5-14 years,male,1
Armenia,5-14 years,female,0
Armenia,5-14 years,female,1
Armenia,5-14 years,male,0
Armenia,5-14 years,female,0
