country,age,sex,suicides_no
Albania,55-74 years,male,1
Albania,55-74 years,female,0
Albania,55-74 years,male,4
Albania,55-74 years,female,3
Albania,55-74 years,male,6
Albania,55-74 years,female,1
Albania,55-74 years,male,5
Albania,55-74 years,female,1
Albania,55-74 years,male,7
Albania,55-74 years,female,2
Albania,55-74 years,male,11
Albania,55-74 years,female,1
Albania,55-74 years,male,9
Albania,55-74 years,female,2
Albania,55-74 years,male,3
Albania,55-74 years,female,1
Albania,55-74 years,male,12
Albania,55-74 years,female,0
Albania,55-74 years,male,9
Albania,55-74 years,female,6
Albania,55-74 years,male,14
Albania,55-74 years,female,6
Albania,55-74 years,male,10
Albania,55-74 years,female,0
Albania,55-74 years,male,11
Albania,55-74 years,female,6
Albania,55-74 years,male,13
Albania,55-74 years,female,4
Albania,55-74 years,male,16
Albania,55-74 years,female,9
Albania,55-74 years,male,10
Albania,55-74 years,female,3
Albania,55-74 years,female,0
Albania,55-74 years,male,0
Albania,55-74 years,female,0
Albania,55-74 years,male,0
Albania,55-74 years,male,14
Albania,55-74 years,female,9
Albania,55-74 years,male,21
Albania,55-74 years,female,7
Albania,55-74 years,female,0
Albania,55-74 years,male,0
Albania,55-74 years,male,20
Albania,55-74 years,female,7
Antigua and Barbuda,55-74 years,female,0
Antigua and Barbuda,55-74 years,male,0
Antigua and Barbuda,55-74 years,female,0
Antigua and Barbuda,55-74 years,male,0
Antigua and Barbuda,55-74 years,female,0
Antigua and Barbuda,55-74 years,male,0
Antigua and Barbuda,55-74 years,female,0
Antigua and Barbuda,55-74 years,male,0
Antigua and Barbuda,55-74 years,female,0
Antigua and Barbuda,55-74 years,male,0
Antigua and Barbuda,55-74 years,female,0
Antigua and Barbuda,55-74 years,male,0
Antigua and Barbuda,55-74 years,female,0
Antigua and Barbuda,55-74 years,male,0
Antigua and Barbuda,55-74 years,female,0
Antigua and Barbuda,55-74 years,male,0
Antigua and Barbuda,55-74 years,female,0
Antigua and Barbuda,55-74 years,male,0
Antigua and Barbuda,55-74 years,female,0
Antigua and Barbuda,55-74 years,male,0
Antigua and Barbuda,55-74 years,female,0
Antigua and Barbuda,55-74 years,male,0
Antigua and Barbuda,55-74 years,female,0
