country,age,sex,suicides_no
France,35-54 years,female,1110
France,25-34 years,female,372
France,15-24 years,female,181
France,5-14 years,male,22
France,5-14 years,female,6
France,75+ years,male,1227
France,35-54 years,male,3198
France,55-74 years,male,1905
France,25-34 years,male,1308
France,75+ years,female,524
France,55-74 years,female,898
France,35-54 years,female,1135
France,15-24 years,male,519
France,25-34 years,female,381
France,15-24 years,female,165
France,5-14 years,male,17
France,5-14 years,female,2
France,75+ years,male,1293
France,35-54 years,male,3224
France,55-74 years,male,1830
France,25-34 years,male,1206
France,75+ years,female,513
France,55-74 years,female,850
France,35-54 years,female,1137
France,15-24 years,male,534
France,25-34 years,female,362
France,15-24 years,female,167
France,5-14 years,male,12
France,5-14 years,female,11
France,75+ years,male,1207
France,35-54 years,male,3073
France,55-74 years,male,1822
France,25-34 years,male,1136
France,75+ years,female,469
France,55-74 years,female,789
France,15-24 years,male,523
France,35-54 years,female,1040
France,25-34 years,female,316
France,15-24 years,female,140
France,5-14 years,male,10
France,5-14 years,female,9
France,75+ years,male,1189
France,55-74 years,male,1744
France,35-54 years,male,2893
France,25-34 years,male,1103
France,75+ years,female,472
France,55-74 years,female,818
France,35-54 years,female,1090
France,15-24 years,male,477
France,25-34 years,female,325
France,15-24 years,female,127
France,5-14 years,male,21
France,5-14 years,female,9
France,75+ years,male,1326
France,35-54 years,male,3235
France,55-74 years,male,1820
France,25-34 years,male,1088
France,75+ years,female,492
France,55-74 years,female,819
France,35-54 years,female,1127
France,15-24 years,male,471
France,25-34 years,female,291
France,15-24 years,female,137
France,5-14 years,male,35
France,5-14 years,female,8
France,75+ years,male,1206
France,35-54 years,male,3166
France,55-74 years,male,1755
France,25-34 years,male,1075
France,75+ years,female,468
France,55-74 years,female,793
France,35-54 years,female,1122
France,15-24 years,male,434
France,25-34 years,female,260
France,15-24 years,female,135
France,5-14 years,male,24
France,5-14 years,female,11
France,75+ years,male,1189
France,35-54 years,male,3161
France,55-74 years,male,1817
France,25-34 years,male,1069
France,75+ years,female,483
France,55-74 years,female,825
France,35-54 years,female,1198
France,15-24 years,male,469
France,25-34 years,female,275
France,15-24 years,female,120
France,5-14 years,male,23
France,5-14 years,female,14
France,75+ years,male,1284
France,35-54 years,male,3379
France,55-74 years,male,1816
France,25-34 years,male,1038
France,75+ years,female,457
France,35-54 years,female,1163
France,55-74 years,female,785
France,15-24 years,male,495
France,25-34 years,female,281
France,15-24 years,female,141
France,5-14 years,male,26
France,5-14 years,female,6
France,75+ years,male,1233
France,35-54 years,male,3374
France,55-74 years,male,1800
France,25-34 years,male,947
France,75+ years,female,459
France,35-54 years,female,1259
France,55-74 years,female,819
France,15-24 years,male,486
France,25-34 years,female,272
France,15-24 years,female,135
France,5-14 years,male,15
France,5-14 years,female,5
France,75+ years,male,1325
France,35-54 years,male,3193
France,55-74 years,male,1905
France,25-34 years,male,946
France,75+ years,female,474
France,55-74 years,female,875
France,35-54 years,female,1159
France,15-24 years,male,439
France,25-34 years,female,240
France,15-24 years,female,128
France,5-14 years,male,21
France,5-14 years,female,8
France,75+ years,male,1272
France,35-54 years,male,3139
France,55-74 years,male,1875
France,25-34 years,male,887
France,75+ years,female,451
France,55-74 years,female,862
France,35-54 years,female,1130
France,15-24 years,male,398
France,25-34 years,female,255
France,15-24 years,female,124
France,5-14 years,male,22
France,5-14 years,female,8
France,75+ years,male,1315
France,35-54 years,male,3072
France,55-74 years,male,1776
France,25-34 years,male,843
France,75+ years,female,461
France,55-74 years,female,832
France,35-54 years,female,1091
France,15-24 years,male,397
France,25-34 years,female,204
France,15-24 years,female,114
France,5-14 years,male,16
France,5-14 years,female,6
France,75+ years,male,1346
France,35-54 years,male,3036
France,55-74 years,male,1952
France,25-34 years,male,843
France,75+ years,female,461
France,55-74 years,female,843
France,35-54 years,female,1105
France,15-24 years,male,422
France,25-34 years,female,211
France,15-24 years,female,108
France,5-14 years,male,20
France,5-14 years,female,6
France,75+ years,male,1351
France,35-54 years,male,3124
France,55-74 years,male,2033
France,25-34 years,male,827
France,75+ years,female,464
France,55-74 years,female,883
France,35-54 years,female,1039
France,15-24 years,male,404
France,25-34 years,female,215
France,15-24 years,female,122
France,5-14 years,male,26
France,5-14 years,female,11
France,75+ years,male,1354
France,35-54 years,male,3118
France,55-74 years,male,1956
France,25-34 years,male,805
France,75+ years,female,464
France,55-74 years,female,889
France,35-54 years,female,1074
France,15-24 years,male,385
France,25-34 years,female,177
France,15-24 years,female,117
France,5-14 years,male,23
France,5-14 years,female,17
France,75+ years,male,1423
France,35-54 years,male,3151
France,55-74 years,male,2048
France,25-34 years,male,778
France,75+ years,female,453
France,55-74 years,female,846
France,35-54 years,female,1011
France,15-24 years,male,367
France,25-34 years,female,171
France,15-24 years,female,124
France,5-14 years,male,23
France,5-14 years,female,13
France,75+ years,male,1415
France,35-54 years,male,2903
France,55-74 years,male,1939
France,25-34 years,male,688
France,75+ years,female,459
France,55-74 years,female,767
France,35-54 years,female,891
France,15-24 years,male,359
France,25-34 years,female,183
France,15-24 years,female,106
France,5-14 years,male,22
France,5-14 years,female,11
France,75+ years,male,1342
France,35-54 years,male,2852
France,55-74 years,male,2003
France,25-34 years,male,700
France,75+ years,female,426
France,55-74 years,female,816
France,35-54 years,female,846
France,15-24 years,male,310
France,25-34 years,female,160
France,15-24 years,female,116
France,5-14 years,male,18
France,5-14 years,female,11
France,75+ years,male,1324
France,35-54 years,male,2536
France,55-74 years,male,1825
France,25-34 years,male,680
France,75+ years,female,424
France,55-74 years,female,744
France,35-54 years,female,778
France,15-24 years,male,282
France,25-34 years,female,170
France,15-24 years,female,92
France,5-14 years,male,14
France,5-14 years,female,12
